id,약국명,상세주소,위도,경도
PHMD120213000034084000004,하나약국,서울특별시 종로구 경교장길 35 상가동 3151호 (평동 경희궁자이 3단지),37.5644208,127.0521129
PHMD120213000034084000007,하늘약국,서울특별시 종로구 종로 19 르메이에르종로타운1 2층 226-2호 (종로1가),37.5609899,127.0325942
PHMD120183000034084000018,참자연약국,서울특별시 종로구 송월길 99 1층 2156호 (홍파동 경희궁자이 2단지),37.5607155,127.0293549
PHMD120153000034084000006,보생약국,서울특별시 종로구 종로 197-2 (종로4가),37.5389173,127.0478168
PHMD120153000034084000007,예은약국,서울특별시 종로구 진흥로 456 1층 (구기동),37.5388191,127.0473621
PHMD120153000034084000012,종로5가미래약국,서울특별시 종로구 종로 211-1 (종로5가),37.5516256,127.0257166
PHMD120153000034084000013,햇살약국,서울특별시 종로구 자하문로 58 1층 (창성동),37.5526751,127.0346935
PHMD120143000034084000001,메디칼약국,서울특별시 종로구 경교장길 35 3136호 (평동 경희궁자이 3단지),37.5658219,127.0419517
PHMD120143000034084000003,수약국,서울특별시 종로구 종로 33 지하1층 B104호 (청진동 그랑서울),37.5574629,127.0347413
PHMD120143000034084000005,올리브약국,서울특별시 종로구 새문안로 91 지하1층 (신문로1가 고려빌딩),37.5496091,127.0305367
PHMD120143000034084000006,플러스약국,서울특별시 종로구 종로 78 1층 (종로2가 미려빌딩),37.5609396,127.0467953
PHMD120143000034084000007,안국온누리약국,서울특별시 종로구 삼일대로 461 101동 203호 (경운동 운현궁에스케이허브),37.5610416,127.0350644
PHMD120143000034084000012,튼튼약국,서울특별시 종로구 창경궁로34길 18-5 1층 (명륜2가),37.5675093,127.0447
PHMD120143000034084000019,안국3층약국,서울특별시 종로구 율곡로 47 305호 (안국동),37.5514251,127.0678489
PHMD120183000034084000019,따뜻한약국,서울특별시 종로구 종로 19 르메이에르종로타운1 304-1호 (종로1가),37.5552706,127.0359908
PHMD120183000034084000020,송송약국,서울특별시 종로구 종로 19 르메이에르종로타운1 1층 116-1호 (종로1가),37.5384827,127.0549567
PHMD120203000034084000018,메디팜삼현약국,서울특별시 종로구 새문안로3길 15 동원빌딩 1층 (당주동),37.5578253,127.027423
PHMD120203000034084000017,파란문약국,서울특별시 종로구 송월길 155 상가동 41124113호 (교북동 경희궁자이 4단지),37.5597894,127.0412831
PHMD120213000034084000001,종로성지약국,서울특별시 종로구 돈화문로 지하 30 3호선 종로3가역 319-306호 (묘동),37.5547663,127.020345
PHMD120213000034084000002,세화온누리약국,서울특별시 종로구 종로 86 보원빌딩 1층 (종로2가),37.5654915,127.033695
PHMD120213000034084000003,스타약국,서울특별시 종로구 대학로 146 혜화동씨티밸리 102-2호 (혜화동),37.5399389,127.0531674
PHMD119783010033084000001,금천약국,서울특별시 중구 남대문로1길 2 (북창동),37.5329798,126.8575624
PHMD119783010033084000002,대도약국,서울특별시 중구 퇴계로 183 (필동1가),37.5721413,126.8112182
PHMD120133010033084000005,서울왕약국,서울특별시 중구 남대문로 24-1(남창동),37.5642454,126.8499416
PHMD120143010033084000011,신당조은약국,서울특별시 중구 퇴계로 457 (황학동),37.5637979,126.8514516
PHMD120153010033084000001,신정약국,서울특별시 중구 다산로 32 (신당동 남산타운),37.558683,126.837595
PHMD120153010033084000004,홍신약국,서울특별시 중구 남대문로9길 40 센터플레이스(Center Place) 108-1호 (다동),37.55427,126.8748057
PHMD120153010033084000006,신중앙약국,서울특별시 중구 퇴계로 436 (신당동),37.5804823,126.8263719
PHMD120153010033084000008,왕자약국,서울특별시 중구 다산로36길 11 동산빌딩 (신당동),37.5308084,126.8526467
PHMD120153010033084000011,코코약국,서울특별시 중구 을지로 56 1층 (을지로2가),37.5332076,126.8632455
PHMD120153010033084000012,왕솔약국,서울특별시 중구 남대문로 36 (회현동1가),37.5356551,126.8471063
PHMD120153010033084000014,자연주의약국,서울특별시 중구 다산로 90 1층 (신당동),37.5707897,126.8068328
PHMD120133010033084000013,중앙약국,서울특별시 중구 을지로 251 1층 (을지로6가),37.5607165,126.8461057
PHMD120143010033084000002,올리브약국,서울특별시 중구 퇴계로 222 (필동2가),37.5484086,126.8502744
PHMD120143010033084000005,좋은약국,서울특별시 중구 다산로 114-8 1층 (신당동),37.5422313,126.8537198
PHMD120143010033084000007,하이약국,서울특별시 중구 명동9가길 12 3층 (을지로2가 메트로알이지),37.563683,126.8522078
PHMD120193010033084000002,웰니스약국,서울특별시 중구 명동10길 51 나인트리호텔 1층 (충무로2가),37.5426261,126.8436654
PHMD120183010033084000015,아이약국,서울특별시 중구 명동8가길 20 1층 (충무로2가),37.5490534,126.8358062
PHMD120193010033084000003,동대문허브약국,서울특별시 중구 장충단로 263 밀리오레상가건물 13층 6호 (을지로6가),37.563683,126.8522078
PHMD120193010033084000004,사랑약국,서울특별시 중구 청계천로 100 시그니쳐타워 지하1층 (수표동),37.5594039,126.8389535
PHMD120193010033084000005,기풍약국,서울특별시 중구 다산로40길 56 1층 (신당동),37.5324851,126.8631625
PHMD120193010033084000006,기쁨이 넘치는 약국,서울특별시 중구 다산로39길 17 1층 (무학동),37.5334987,126.8460658
PHMD120193010033084000007,청계약국,서울특별시 중구 청계천로 14 한국정보화진흥원 1층 (무교동),37.5342897,126.8383326
PHMD120193010033084000011,명동천사약국,서울특별시 중구 남대문로 68 3층 (명동2가),37.5420045,126.8407386
PHMD120193010033084000009,월드탑약국,서울특별시 중구 남대문로 81 롯데백화점 본점 9층 (소공동),37.5373118,126.8366869
PHMD120193010033084000018,회현약국,서울특별시 중구 퇴계로 36 삼선빌딩 302호 (남창동),37.5416183,126.8411417
PHMD120193010033084000014,사랑제일약국,서울특별시 중구 충무로 48 2층 (초동),37.5522512,126.8265295
PHMD120193010033084000015,판도라숭례문약국,서울특별시 중구 세종대로 13 1층 (남대문로5가),37.5318999,126.8609652
PHMD120223010033084000002,고향약국,서울특별시 중구 남대문로 22(남대문로3가),37.5661696,126.8126749
PHMD120223010033084000003,남대문약국,서울특별시 중구 남대문로 20(남대문로3가),37.5793047,126.8201308
PHMD120203010033084000005,원진온누리약국,서울특별시 중구 을지로 164 베스트웨스턴호텔국도 1층 (을지로4가),37.5334913,126.8466
PHMD120203010033084000007,13층약국,서울특별시 중구 서소문로 116 유원빌딩 1304호 (서소문동),37.5534272,126.8264511
PHMD120203010033084000002,명동모모약국,서울특별시 중구 남대문로 68 5층 (명동2가),37.5355928,126.8408322
PHMD120203010033084000003,별약국,서울특별시 중구 동호로 163 (신당동),37.5628104,126.8508058
PHMD120213010033084000009,평화약국,서울특별시 중구 남대문시장길 21 1층 (남대문로4가),37.5636996,126.8545094
PHMD120223010033084000001,참조은약국,서울특별시 중구 을지로 158 삼풍상가 107호 (을지로4가),37.5484157,126.8367396
PHMD120213010033084000008,덕수궁돌담약국,서울특별시 중구 세종대로 83(태평로2가),37.5708766,126.8213439
PHMD120103010033084000002,우리네약국,서울특별시 중구 동호로10길 30 103호104호 (신당동 약수하이츠 상가동),37.5292108,126.842671
PHMD120203010033084000009,라임약국,서울특별시 중구 퇴계로 447 218-1호 (황학동 황학 아크로타워),37.563683,126.8522078
PHMD120203010033084000010,을지약국,서울특별시 중구 을지로 170 1층 107호 (을지로4가),37.5432774,126.8447541
PHMD120203010033084000012,연세드림약국,서울특별시 중구 을지로 255 1층 (을지로6가),37.5726929,126.8414992
PHMD120203010033084000013,아름약국,서울특별시 중구 퇴계로46길 35 1층 (묵정동),37.5338281,126.8471333
PHMD120203010033084000014,한가람약국,서울특별시 중구 마른내로 6 1층 (저동2가),37.5587995,126.8430159
PHMD120203010033084000015,시안약국,서울특별시 중구 명동3길 6 개양빌딩 11층 1102호 (명동1가),37.560922,126.8467881
PHMD120203010033084000011,양지약국,서울특별시 중구 수표로 23 영락빌딩 1층 101-B호 (저동2가),37.5727181,126.810951
PHMD120203010033084000016,모드니약국,서울특별시 중구 서소문로 116 유원빌딩 지하1층 (서소문동),37.534489,126.8377989
PHMD120213010033084000006,혜성약국,서울특별시 중구 을지로 177 일신빌딩 101호 (을지로4가),37.5611405,126.8463912
PHMD120213010033084000004,새온약국,서울특별시 중구 통일로 114 바비엥-2 2층 209호 (의주로1가),37.530687,126.8465673
PHMD120213010033084000005,을지로다정약국,서울특별시 중구 을지로 51 내외빌딩 4층 (을지로2가),37.547251,126.8745264
PHMD120203010033084000017,샬롬약국,서울특별시 중구 을지로 55 하나은행별관빌딩 4층 (을지로2가),37.5605018,126.8555237
PHMD120213010033084000003,조이약국,서울특별시 중구 퇴계로 220 1층 (충무로4가),37.5346186,126.8387925
PHMD119843010033084000002,조동약국,서울특별시 중구 삼일대로 363 지하1층 11호 (장교동 장교빌딩),37.555525,126.8067017
PHMD119843010033084000003,아세아약국,서울특별시 중구 충무로4길 2 (초동),37.5529827,126.8263291
PHMD119793010033084000001,한미약국,서울특별시 중구 청계천로 318 1층 가48호 (신당동 동평화시장),37.5714455,126.812633
PHMD119803010033084000002,희구약국,서울특별시 중구 남대문시장4길 37 (남창동),37.5453501,126.8620483
PHMD119753010033084000004,중부사약국,서울특별시 중구 을지로30길 58 (오장동),37.541735,126.8398069
PHMD119763010033084000002,다나약국,서울특별시 중구 동호로7길 14 113호 (신당동 약수역 더시티),37.5462134,126.8622513
PHMD119763010033084000007,새원약국,서울특별시 중구 명동9길 9 (명동1가),37.5635275,126.8434171
PHMD119833010033084000002,신성약국,서울특별시 중구 다산로 215 경북여인숙 1층 (신당동),37.535566,126.8413169
PHMD119833010033084000003,지하근화사약국,서울특별시 중구 을지로 지하 131 11호 (을지로3가 지하상가3구역),37.577303,126.8129837
PHMD119773010033084000001,대풍약국,서울특별시 중구 동호로11길 43 (신당동),37.5524217,126.8353781
PHMD119773010033084000002,한일약국,서울특별시 중구 서소문로 109 (서소문동),37.5426709,126.8442848
PHMD120163010033084000005,굿약국,서울특별시 중구 명동길 45 12층 (명동1가),37.5633624,126.8514187
PHMD120163010033084000006,약수하나약국,서울특별시 중구 다산로 111 한미빌딩 1층 (신당동),37.558653,126.8532512
PHMD120163010033084000009,밝은약국,서울특별시 중구 다산로 258 1층 102호 (흥인동),37.5522268,126.8698341
PHMD120163010033084000011,명동하이약국,서울특별시 중구 명동7길 14 1 2 3층 (명동1가),37.5480734,126.8431716
PHMD120103010033084000007,타워약국,서울특별시 중구 퇴계로 447 B동 318호 (황학동 황학 아크로타워),37.5318049,126.8580317
PHMD120173010033084000013,봄약국,서울특별시 중구 남대문로10길 9 2층 204호 (삼각동 경기빌딩),37.5533338,126.8510294
PHMD120173010033084000016,세계약국,서울특별시 중구 남대문로 지하 72 바-2호 (남대문로2가 명동지하쇼핑센터),37.5557665,126.8571546
PHMD119893010033084000001,광진약국,서울특별시 중구 다산로27길 6-14 (신당동),37.5366725,126.8631918
PHMD120113010033084000006,메디팜늘봄약국,서울특별시 중구 다산로 223 신당빌딩 (신당동),37.5662269,126.8539397
PHMD120093010033084000001,대우사약국,서울특별시 중구 세종대로 22 (남대문로5가),37.5530762,126.8703759
PHMD120003010033084000001,광주참약국,서울특별시 중구 퇴계로 45 (남창동),37.5310313,126.846674
PHMD120003010033084000003,국민약국,서울특별시 중구 을지로41길 22 1층 (을지로6가),37.5441011,126.8376112
PHMD120003010033084000004,서울시니어스약국,서울특별시 중구 다산로 72 송도병원 서울시니어스타워 1층 (신당동),37.531527,126.8580857
PHMD120003010033084000005,새생명약국,서울특별시 중구 다산로 32 1층 124호 (신당동 남산타운5상가),37.5533954,126.8435941
PHMD120003010033084000013,무릉약국,서울특별시 중구 창경궁로1길 38 무릉약국 (충무로4가),37.5327324,126.8463842
PHMD120073010033084000001,연합약국,서울특별시 중구 퇴계로 120 1층 (남산동1가),37.5546422,126.834636
PHMD120073010033084000007,남산우리약국,서울특별시 중구 소공로 35 102호 (회현동1가 남산롯데캐슬아이리스상가 102호),37.55427,126.8748057
PHMD120073010033084000009,그린약국,서울특별시 중구 세종대로7길 37 지하1층 (순화동),37.564979,126.827427
PHMD120073010033084000010,신우리약국,서울특별시 중구 마른내로 13 (저동2가),37.5452017,126.8469412
PHMD120073010033084000011,예솔약국,서울특별시 중구 청파로 464 103동 207호 (중림동 브라운스톤서울),37.542835,126.8623921
PHMD120073010033084000012,메디칼하나약국,서울특별시 중구 다산로 134 (신당동),37.55427,126.8748057
PHMD120003010033084000008,신평화약국,서울특별시 중구 청계천로 298 1층 가9호 (신당동 신평화상가),37.5429307,126.8388051
PHMD120033010033084000010,서현온누리약국,서울특별시 중구 퇴계로 61 (남창동),37.5435465,126.8436183
PHMD120033010033084000013,명동사랑약국,서울특별시 중구 퇴계로 109 (충무로1가),37.5623757,126.8092183
